Opening_Inventory,Deliveries,Forecast_Consumption,Projected_Closing_Inventory
0.0,39.31,39.29810000000004,0.011899999999961608
215.3,18.8,0.0,234.10000000000002
17109.3,14.19,18.380900000000043,17105.109099999998
354.86,28.42,35.384300000000025,347.89570000000003
0.0,36.02,36.04320000000002,-0.023200000000016985
399.71,45.77,27.723899999999986,417.75609999999995
17305.81,45.69,14.200400000000025,17337.2996
0.0,13.16,13.154400000000011,0.005599999999988725
0.44,46.98,42.487599999999965,4.93240000000003
17076.76,39.3,19.828499999999973,17096.231499999998
38.91,30.77,41.49440000000001,28.18559999999998
11.44,15.03,27.6505,-1.180500000000002
0.0,19.05,19.05039999999997,-0.00039999999997064606
16843.6,26.6,9.849700000000015,16860.3503
16523.96,35.26,19.290299999999974,16539.929699999997
96.52,49.79,33.15639999999997,113.15360000000004
3.21,35.64,38.579099999999954,0.2709000000000472
15.64,44.9,35.62890000000001,24.91109999999999
17125.65,29.57,8.399499999999987,17146.8205
16513.74,18.55,16.54979999999997,16515.7402
47.9,26.4,38.99250000000003,35.30749999999997
230.74,14.95,46.84020000000006,198.84979999999993
0.0,32.94,32.97530000000001,-0.035300000000013654
0.0,37.68,31.84729999999999,5.83270000000001
417.75,27.18,15.636500000000026,429.2935
0.0,22.95,22.95180000000002,-0.001800000000020674
4.95,19.45,19.851899999999986,4.548100000000012
0.0,46.93,0.0,46.93
16515.74,16.56,19.395100000000042,16512.9049
456.32,0.0,33.16619999999997,423.15380000000005
347.83,11.43,33.13879999999999,326.1212
198.85,47.79,42.23489999999993,204.40510000000006
0.0,45.48,45.496799999999986,-0.016799999999989268
17105.11,22.53,15.736000000000011,17111.904
16860.35,40.57,0.0,16900.92
17200.96,18.67,18.978200000000022,17200.651799999996
0.0,37.6,37.60460000000001,-0.004600000000010596
16070.59,12.36,15.067699999999984,16067.882300000001
28.05,40.04,53.93589999999999,14.154100000000014
35.29,23.59,44.62530000000001,14.254699999999985
53.91,28.06,56.76440000000002,25.205599999999976
24.88,36.29,49.55089999999999,11.61910000000001
234.1,39.15,40.66690000000002,232.58309999999997
0.0,29.53,29.527000000000022,0.0029999999999787974
17096.23,46.03,17.828399999999977,17124.4316
17337.3,19.08,11.041299999999989,17345.3387
0.0,14.17,14.168400000000009,0.001599999999990942
0.67,27.97,0.0,28.64
17146.82,14.13,13.269199999999987,17147.680800000002
16539.93,14.71,19.840299999999967,16534.7997
0.0,28.73,28.7288,0.001200000000000756
104.86,28.1,0.0,132.96
113.16,36.53,69.65810000000005,80.03189999999995
0.0,26.14,26.132700000000014,0.0072999999999865395
16900.92,18.06,13.310099999999968,16905.6699
4.88,19.77,24.880200000000006,-0.23020000000000707
17111.9,37.2,0.0,17149.100000000002
25.14,41.13,34.961799999999975,31.308200000000035
14.15,26.35,40.99940000000001,-0.4994000000000085
14.07,14.68,28.754500000000007,-0.004500000000007276
17147.68,18.82,15.319999999999993,17151.18
5.8,31.64,37.023900000000026,0.4160999999999717
0.0,10.94,10.934000000000003,0.005999999999996675
46.93,34.86,33.31879999999998,48.47120000000001
0.0,43.09,43.0657,0.024300000000003763
326.1,31.68,51.31329999999999,306.46670000000006
16512.9,43.2,17.129000000000033,16538.971
80.07,29.62,61.239699999999985,48.45030000000001
17200.67,43.57,12.311499999999977,17231.928499999998
16067.88,46.98,16.470200000000023,16098.389799999999
16534.8,31.6,13.979800000000013,16552.420199999997
0.0,18.81,18.811399999999978,-0.0013999999999789736
232.5,44.46,44.841500000000025,232.11849999999995
0.0,15.68,15.688100000000006,-0.008100000000005991
0.0,23.32,23.311499999999977,0.008500000000022823
11.47,24.86,35.9581,0.37189999999999657
132.96,38.73,24.483700000000017,147.20629999999997
423.14,14.42,19.73800000000001,417.822
429.29,23.79,0.0,453.08000000000004
17345.34,19.7,6.709600000000003,17358.330400000003
204.39,36.05,0.0,240.44
28.64,22.91,35.446799999999996,16.1032
17124.43,47.46,15.975500000000018,17155.9145
48.47,40.56,33.7463,55.2837
0.0,48.52,48.563000000000045,-0.043000000000041894
231.83,29.27,21.454399999999982,239.64560000000003
0.0,29.61,29.61520000000001,-0.005200000000009197
240.44,18.24,51.239400000000025,207.4406
16538.97,20.24,16.69870000000003,16542.511300000002
417.82,18.66,52.061799999999984,384.4182
16098.39,18.38,18.802099999999967,16097.967899999998
17231.93,34.61,10.290099999999985,17256.249900000003
17151.18,46.44,8.152999999999993,17189.467
306.17,49.06,66.59410000000008,288.63589999999994
48.44,0.0,38.444500000000005,9.995499999999993
0.0,36.39,36.38700000000003,0.002999999999971692
16.1,22.16,37.8225,0.4375000000000071
0.0,20.42,0.0,20.42
0.0,28.7,28.698899999999995,0.0011000000000045418
0.0,29.22,29.220199999999974,-0.0001999999999746649
0.0,19.39,19.395000000000003,-0.005000000000002558
16552.42,13.19,0.0,16565.609999999997
17358.33,24.01,7.168100000000009,17375.1719
0.0,32.98,33.00510000000002,-0.025100000000023215
0.0,45.39,45.4011,-0.011099999999999
147.2,10.8,19.30779999999997,138.69220000000004
17149.1,24.39,18.80259999999997,17154.6874
31.3,37.03,33.88539999999998,34.444600000000015
17155.91,35.1,12.115899999999996,17178.894099999998
453.08,43.83,0.0,496.90999999999997
0.0,22.44,22.445600000000013,-0.005600000000011818
16905.67,15.48,9.099100000000014,16912.0509
0.0,45.12,40.08140000000002,5.038599999999974
0.0,32.52,32.519500000000015,0.0004999999999881766
288.6,0.0,39.11579999999998,249.48420000000004
384.33,49.11,55.66829999999991,377.77170000000007
16912.05,23.6,17.929300000000016,16917.720699999998
496.91,44.4,30.419700000000045,510.8903
16097.97,32.48,19.910700000000034,16110.539299999999
17178.89,16.95,6.698300000000004,17189.1417
0.0,44.53,44.52790000000004,0.0020999999999631314
0.0,32.79,31.3594,1.4305999999999983
9.46,21.14,26.326300000000007,4.2736999999999945
16565.61,49.57,11.798999999999978,16603.381
20.42,48.12,0.0,68.53999999999999
17375.14,25.28,10.050099999999981,17390.369899999998
0.0,38.76,38.755700000000054,0.004299999999943793
5.04,27.21,32.326800000000006,-0.07680000000000575
0.0,33.23,33.2177,0.012299999999996203
34.44,33.9,48.7306,19.6094
17189.46,22.72,13.709800000000019,17198.4702
138.69,40.46,38.18399999999999,140.966
0.0,14.56,14.562699999999984,-0.0026999999999830493
0.0,45.59,45.62850000000003,-0.03850000000002751
55.29,31.53,56.95529999999999,29.864700000000006
0.0,43.84,36.70329999999999,7.136700000000012
16542.51,17.85,19.508399999999995,16540.851599999998
17256.25,30.13,7.421199999999992,17278.9588
239.52,32.44,0.0,271.96000000000004
0.0,45.61,45.609500000000004,0.000499999999995282
0.0,20.48,20.471100000000018,0.00889999999998281
17154.69,37.42,0.0,17192.109999999997
207.36,17.64,62.87790000000002,162.1221
16110.54,31.33,7.349900000000012,16134.520100000002
17192.11,23.32,10.540699999999983,17204.8893
0.0,32.55,32.54690000000002,0.0030999999999750116
0.0,19.48,19.469800000000017,0.010199999999983334
68.54,46.41,40.78960000000004,74.16039999999995
1.49,43.59,44.098899999999986,0.9811000000000192
16603.38,48.98,16.840399999999974,16635.5196
377.71,29.48,0.0,407.19
249.26,30.73,25.20630000000002,254.78369999999998
19.06,49.14,54.322100000000006,13.877899999999997
0.0,40.76,40.76179999999999,-0.0017999999999886995
7.13,43.57,50.81779999999998,-0.11779999999997415
17278.96,32.57,15.724800000000016,17295.8052
162.11,49.06,69.90209999999999,141.26790000000003
0.0,22.63,22.633500000000026,-0.00350000000002737
17189.14,30.9,19.020099999999985,17201.0199
140.95,32.47,37.23159999999998,136.1884
0.0,11.38,11.37920000000001,0.0007999999999910301
6.42,40.99,46.454399999999985,0.9556000000000182
16540.85,47.82,5.119900000000003,16583.550099999997
17198.47,15.61,12.399700000000003,17201.6803
29.86,37.82,32.324599999999975,35.35540000000003
0.0,47.6,45.507099999999966,2.0929000000000357
0.0,27.62,27.627500000000044,-0.007500000000042917
17390.37,38.21,17.820599999999978,17410.7594
16917.72,41.89,8.930099999999983,16950.6799
510.89,30.12,31.51859999999999,509.4914
271.96,32.35,42.87080000000001,261.43919999999997
0.0,32.69,32.694600000000015,-0.004600000000017701
0.0,10.81,8.640800000000006,2.1691999999999947
0.88,33.77,34.19970000000004,0.45029999999996306
0.0,24.75,24.743399999999994,0.0066000000000059345
0.0,20.23,20.22030000000002,0.009699999999980946
17410.76,21.46,15.870099999999965,17416.349899999997
13.94,19.45,34.072099999999985,-0.6820999999999842
16635.52,26.43,16.660100000000025,16645.2899
17201.02,20.95,6.218400000000013,17215.7516
16583.55,26.27,12.391300000000008,16597.4287
0.0,23.17,23.164700000000003,0.005299999999998306
17201.68,27.99,13.839299999999987,17215.830700000002
509.49,46.0,41.94020000000003,513.5498
0.0,43.72,34.64180000000002,9.078199999999981
2.16,30.41,32.36259999999999,0.2074000000000069
141.25,0.0,64.17439999999993,77.07560000000007
35.25,31.49,50.10959999999998,16.630400000000016
17295.81,29.53,0.0,17325.34
135.26,23.63,35.60039999999998,123.28960000000001
0.0,26.1,16.41749999999999,9.682500000000012
16134.52,26.9,11.288599999999983,16150.1314
261.44,37.91,18.206500000000027,281.1435
74.15,49.54,48.775700000000036,74.91429999999997
254.79,39.45,19.27889999999998,274.96110000000004
0.0,21.86,21.870700000000006,-0.010700000000007037
2.07,28.52,30.71030000000002,-0.12030000000002161
0.0,40.34,0.0,40.34
0.0,19.73,0.0,19.73
17204.89,39.3,14.78009999999998,17229.4099
407.19,44.24,0.0,451.43
16950.68,27.06,16.37990000000004,16961.3601
0.0,44.13,44.12880000000002,0.0011999999999829924
0.0,15.44,14.929400000000008,0.5105999999999913
0.0,42.95,34.104,8.846000000000004
0.0,29.62,29.622500000000006,-0.0025000000000048317
16597.43,15.09,11.97050000000002,16600.5495
9.07,48.66,42.1845,15.545499999999997
74.92,27.77,47.993999999999986,54.69600000000001
0.0,31.13,31.066600000000015,0.06339999999998369
40.34,24.96,49.129699999999985,16.170300000000026
75.59,0.0,31.088100000000022,44.50189999999998
0.0,44.63,36.39169999999998,8.238300000000024
0.0,31.6,31.60309999999997,-0.003099999999967906
281.14,31.65,41.35379999999997,271.4362
17215.75,15.74,15.010799999999993,17216.4792
17229.41,13.1,14.881400000000026,17227.6286
16150.13,14.98,6.408999999999999,16158.701
513.34,10.49,0.0,523.83
451.43,16.54,53.0912,414.8788
19.73,16.53,35.22230000000002,1.0376999999999867
274.96,10.72,47.173100000000034,238.50689999999997
17325.34,29.53,19.619599999999952,17335.2504
123.29,42.5,23.405500000000004,142.3845
16.59,10.77,33.70219999999996,-6.342199999999963
16961.36,19.46,15.609099999999971,16965.2109
0.0,48.75,48.73839999999999,0.011600000000008492
0.0,16.0,16.0031,-0.0030999999999998806
16645.29,12.93,9.849800000000014,16648.3702
0.0,18.29,18.32239999999998,-0.03239999999998133
17215.83,41.52,12.048699999999982,17245.301300000003
7.08,0.0,9.160399999999992,-2.080399999999992
17416.35,39.75,11.299399999999977,17444.8006
44.17,0.0,42.55479999999996,1.6152000000000442
142.4,0.0,0.0,142.4
0.0,18.99,18.980600000000013,0.009399999999985198
0.0,15.16,15.142500000000018,0.017499999999982307
0.0,27.47,0.0,27.47
54.7,33.97,45.95839999999998,42.71160000000002
17245.29,37.74,9.710400000000014,17273.319600000003
17227.63,24.18,11.820300000000001,17239.989700000002
0.0,10.36,10.223300000000016,0.1366999999999834
16648.37,48.2,7.990400000000006,16688.5796
0.0,46.6,41.10949999999999,5.4905000000000115
0.0,24.1,0.0,24.1
0.0,29.88,29.87419999999996,0.005800000000039773
17444.8,28.55,13.650000000000011,17459.699999999997
0.0,17.93,17.92930000000002,0.000699999999980605
0.0,16.03,16.026999999999983,0.0030000000000178773
414.67,16.48,38.344400000000036,392.8056
16965.21,45.11,11.369799999999993,16998.9502
271.43,29.15,0.0,300.58
523.83,39.45,0.0,563.2800000000001
16158.7,30.85,15.338499999999984,16174.211500000001
0.0,36.52,36.552000000000014,-0.03200000000001069
16600.55,37.01,9.800699999999983,16627.759299999998
11.55,21.16,32.55510000000002,0.1548999999999836
17216.48,25.28,5.689300000000003,17236.070699999997
15.89,10.18,27.46110000000002,-1.3911000000000193
8.24,34.73,42.78889999999999,0.1811000000000078
8.85,45.12,32.93209999999997,21.03790000000003
17335.25,25.8,6.470800000000012,17354.5792
238.33,48.48,36.748200000000004,250.0618
249.98,44.26,34.773799999999994,259.4662
0.0,29.69,29.69010000000002,-0.00010000000001753051
17459.7,25.33,10.660799999999993,17474.3692
16688.58,10.8,5.361100000000008,16694.018900000003
24.1,35.34,0.0,59.440000000000005
300.58,13.7,30.50199999999999,283.77799999999996
0.0,11.78,11.790699999999989,-0.010699999999989274
0.0,42.69,33.90489999999997,8.785100000000028
5.47,15.91,21.304600000000008,0.07539999999999125
17236.07,18.79,5.051600000000007,17249.8084
21.02,34.7,54.18610000000002,1.5338999999999814
0.0,15.43,15.425800000000013,0.004199999999986659
563.28,39.93,20.960100000000015,582.2498999999999
0.0,36.66,36.6686,-0.008600000000001273
17273.32,43.31,8.890199999999988,17307.7398
0.0,18.74,18.725500000000018,0.014499999999980417
16627.76,15.33,9.31019999999998,16633.7798
0.0,34.9,34.898,0.001999999999995339
392.81,34.07,12.650100000000007,414.2299
16998.95,20.77,9.910299999999989,17009.8097
142.4,10.33,55.86870000000002,96.8613
17239.99,34.59,16.98820000000001,17257.591800000002
16174.21,36.91,13.668300000000006,16197.4517
0.0,44.32,44.3111,0.008899999999997021
0.0,17.06,17.053799999999974,0.00620000000002463
17354.58,35.38,6.790900000000001,17383.169100000003
42.71,20.17,52.90909999999998,9.970900000000022
0.0,17.95,17.94190000000002,0.00809999999997757
1.2,42.21,13.388900000000014,30.02109999999999
27.47,11.48,33.25059999999999,5.699400000000011
582.26,21.05,37.42210000000001,565.8879
0.0,37.68,37.67719999999997,0.0028000000000290015
0.0,34.03,33.961099999999995,0.0689000000000064
17383.18,15.09,19.10829999999996,17379.1617
17307.74,29.41,10.880500000000001,17326.269500000002
0.0,48.78,41.60960000000004,7.170399999999958
0.0,22.56,22.560499999999966,-0.0004999999999668603
30.02,16.0,46.794599999999974,-0.7745999999999782
16694.02,16.36,12.714800000000018,16697.6652
9.94,19.63,29.336699999999993,0.23330000000000695
8.79,16.44,24.51710000000001,0.7128999999999905
16197.45,45.9,15.56059999999997,16227.7894
0.0,42.31,42.027800000000006,0.282199999999996
17257.59,40.97,8.289599999999986,17290.2704
17249.81,31.11,10.289699999999984,17270.6303
59.44,25.31,44.07130000000003,40.67869999999997
0.0,11.02,11.023999999999985,-0.003999999999985349
414.23,47.15,0.0,461.38
5.65,17.92,23.754500000000007,-0.184500000000007
16633.78,11.86,19.840199999999967,16625.7998
282.75,36.21,58.03330000000001,260.9267
96.81,11.97,12.034099999999983,96.74590000000002
17009.81,35.27,8.101000000000012,17036.979000000003
259.42,25.04,0.0,284.46000000000004
0.07,13.77,13.772699999999984,0.06730000000001546
0.0,26.6,0.0,26.6
17474.37,12.98,7.630599999999996,17479.719399999998
0.0,47.02,45.84989999999999,1.1701000000000121
0.0,25.57,25.5684,0.0015999999999998238
0.0,40.69,38.5469,2.143099999999997
17270.63,13.25,8.259199999999995,17275.6208
40.68,25.06,11.689400000000028,54.05059999999997
260.94,16.08,13.851199999999984,263.1688
0.0,36.28,36.27770000000005,0.0022999999999484544
0.0,43.29,30.600699999999975,12.689300000000024
0.37,30.15,0.0,30.52
17290.27,21.49,6.135999999999993,17305.624000000003
0.0,38.39,38.40639999999994,-0.016399999999940462
0.0,40.99,0.0,40.99
1.2,23.37,24.303899999999988,0.2661000000000122
17479.72,21.21,8.530199999999983,17492.3998
0.0,14.82,14.815999999999981,0.004000000000019099
17379.16,46.47,5.339799999999993,17420.2902
0.0,46.64,44.932199999999995,1.707800000000006
16625.8,37.66,6.019199999999992,16657.4408
2.19,30.62,0.0,32.81
96.74,23.78,43.722199999999994,76.7978
284.46,31.43,39.455099999999995,276.43489999999997
7.18,27.47,34.33709999999999,0.3129000000000062
16227.79,42.23,14.163400000000015,16255.856600000001
0.0,42.39,32.17219999999998,10.217800000000018
0.0,12.55,12.567699999999984,-0.017699999999983618
17326.27,30.9,19.56859999999998,17337.601400000003
26.6,10.06,34.24830000000001,2.411699999999996
17036.98,34.32,10.219800000000019,17061.0802
461.38,0.0,26.83559999999998,434.5444
16697.66,24.08,5.8015,16715.9385
0.0,30.6,30.603799999999964,-0.003799999999962722
565.9,14.86,33.4804,547.2796
0.0,41.72,41.73179999999996,-0.011799999999958288
2.09,35.67,37.42259999999998,0.3374000000000237
0.0,40.22,40.199899999999936,0.02010000000006329
17492.4,34.36,5.269799999999993,17521.490200000004
17337.6,21.43,17.839499999999973,17341.1905
10.85,40.51,38.9528,12.407199999999996
547.28,33.14,63.893400000000035,516.5265999999999
30.52,25.98,54.5137,1.9863
40.99,18.51,59.10439999999996,0.39560000000003726
17275.62,26.05,11.210400000000016,17290.4596
263.17,48.51,21.629899999999992,290.05010000000004
0.0,42.69,33.25170000000001,9.438299999999991
0.0,42.99,42.99629999999998,-0.006299999999974659
12.66,44.52,0.0,57.18000000000001
32.81,32.19,0.0,65.0
434.34,46.48,19.930899999999987,460.8891
0.0,30.66,0.0,30.66
54.05,14.58,56.48170000000004,12.148299999999956
0.0,12.42,0.0,12.42
0.0,30.29,30.285400000000013,0.004599999999985727
276.41,45.23,28.502200000000013,293.1378
76.8,44.57,0.0,121.37
0.0,45.11,45.1087,0.001300000000000523
17420.29,34.55,10.943699999999993,17443.8963
16715.94,25.4,18.490400000000008,16722.8496
17061.08,28.09,6.509399999999995,17082.660600000003
0.0,37.87,0.0,37.87
16255.86,43.08,6.328600000000003,16292.6114
17305.62,35.16,7.406299999999993,17333.3737
16657.44,35.05,5.9706000000000135,16686.519399999997
1.68,30.44,32.03519999999998,0.08480000000002264
17333.37,26.12,13.420300000000003,17346.069699999996
0.0,36.97,26.40050000000002,10.56949999999998
0.0,16.62,16.624600000000004,-0.00460000000000349
16722.85,33.85,12.56179999999998,16744.138199999998
0.0,33.03,33.04400000000003,-0.01400000000003132
12.42,40.65,30.043200000000017,23.026799999999984
0.0,37.18,0.0,37.18
9.44,49.07,42.95909999999999,15.550900000000006
293.19,41.18,61.16299999999998,273.207
289.87,27.77,32.214299999999994,285.4257
17082.66,15.18,0.0,17097.84
16686.52,18.7,12.89020000000001,16692.3298
121.37,24.03,42.70199999999999,102.69800000000001
57.18,0.0,28.451100000000007,28.728899999999992
17290.46,11.01,8.439400000000012,17293.0306
12.03,21.93,33.870499999999986,0.08950000000001523
65.0,11.8,39.290899999999944,37.50910000000005
17443.44,41.71,14.909500000000019,17470.240499999996
30.66,20.05,48.546800000000005,2.1631999999999962
17521.49,14.11,9.248000000000001,17526.352000000003
0.25,46.61,30.912999999999975,15.947000000000024
12.46,42.73,0.0,55.19
0.0,41.42,38.47739999999995,2.9426000000000485
1.83,29.22,30.899400000000018,0.15059999999997942
16292.61,39.24,11.6447,16320.2053
460.86,20.15,65.34929999999997,415.6607
0.0,22.54,22.542099999999987,-0.0020999999999880004
516.54,38.07,17.82149999999998,536.7885
17341.19,49.5,8.403099999999998,17382.2869
37.87,20.2,45.42129999999997,12.648700000000026
0.0,35.71,15.641399999999978,20.068600000000025
17346.07,19.78,14.969700000000023,17350.880299999997
15.96,18.48,34.274199999999986,0.1658000000000115
273.2,33.45,51.9177,254.73229999999998
17382.29,21.06,19.540499999999973,17383.809500000003
16320.19,25.75,5.868200000000004,16340.0718
536.79,48.54,55.69809999999994,529.6319
55.19,42.68,56.33199999999998,41.538000000000025
17470.24,17.85,14.260399999999994,17473.8296
0.0,14.76,0.0,14.76
17097.84,12.92,9.081399999999995,17101.6786
285.43,49.68,19.919700000000027,315.1903
23.06,31.42,45.09870000000001,9.381299999999996
12.64,24.49,0.0,37.129999999999995
415.66,25.3,20.080799999999975,420.8792000000001
0.0,39.67,39.66469999999998,0.005300000000019622
1.92,27.33,23.38350000000001,5.866499999999991
0.0,32.58,32.58710000000002,-0.007100000000022533
10.54,47.78,44.944900000000025,13.375099999999975
17293.03,34.92,5.720100000000015,17322.2299
16744.14,29.25,6.366500000000006,16767.0235
102.7,0.0,35.58319999999999,67.11680000000001
15.59,22.88,37.781400000000005,0.6885999999999939
0.0,46.11,46.11379999999998,-0.0037999999999840384
17526.35,31.47,18.96610000000002,17538.8539
16692.33,40.39,12.619699999999982,16720.100300000002
2.99,42.84,45.645100000000056,0.18489999999994922
37.18,36.16,57.79670000000001,15.543299999999995
36.96,12.86,37.93619999999996,11.883800000000043
28.63,41.34,0.0,69.97
5.85,41.25,37.30690000000002,9.793099999999981
13.46,33.43,42.413700000000006,4.476299999999995
66.69,46.97,37.24259999999999,76.41740000000001
37.13,41.37,55.60809999999994,22.891900000000057
16720.1,33.41,11.42019999999999,16742.089799999998
69.97,38.16,0.0,108.13
17383.81,38.04,16.58979999999998,17405.2602
0.0,41.33,41.285100000000014,0.044899999999984175
16767.02,45.22,12.621099999999986,16799.6189
0.0,35.78,35.78050000000002,-0.0005000000000165983
15.5,26.28,32.06589999999998,9.714100000000023
0.0,13.38,13.383500000000005,-0.0035000000000042775
17101.68,16.16,6.159400000000002,17111.6806
9.14,25.12,0.0,34.260000000000005
17322.23,29.65,7.8689000000000044,17344.0111
11.86,10.66,22.849100000000004,-0.32910000000000394
18.09,15.29,33.13360000000001,0.24639999999998707
17350.88,21.42,7.591200000000004,17364.7088
17473.83,38.53,17.201600000000028,17495.1584
0.0,23.79,19.34809999999999,4.4419000000000075
16340.07,48.3,10.93099999999999,16377.438999999998
254.74,35.91,64.84300000000002,225.80699999999996
0.0,31.92,31.920700000000032,-0.000700000000030343
529.62,49.61,13.2508,565.9792
0.0,49.03,49.04090000000002,-0.010900000000020782
14.76,46.07,41.47540000000006,19.35459999999994
315.19,29.9,43.74910000000002,301.3409
41.54,46.33,0.0,87.87
17538.85,15.36,18.13050000000003,17536.0795
420.89,44.88,64.4522,401.3178
34.26,37.13,0.0,71.39
16377.44,28.08,10.185200000000004,16395.3348
4.75,33.87,31.68289999999997,6.937100000000026
17536.08,20.1,12.850199999999994,17543.3298
9.55,34.74,43.90860000000001,0.3813999999999993
87.87,32.37,54.03410000000006,66.20589999999996
19.49,34.82,35.88649999999996,18.42350000000004
565.98,38.09,0.0,604.07
16799.62,48.23,8.221500000000011,16839.6285
22.75,12.64,37.77639999999999,-2.3863999999999876
4.3,12.01,16.1582,0.15179999999999794
0.0,39.86,39.85930000000003,0.0006999999999663942
16742.09,33.26,9.239600000000006,16766.110399999998
401.32,22.33,0.0,423.65
0.0,46.74,0.0,46.74
0.0,29.86,29.86519999999996,-0.005199999999959459
17405.26,25.68,5.189899999999999,17425.750099999997
0.0,23.16,23.1681,-0.008099999999998886
9.78,10.16,18.501400000000007,1.4385999999999903
76.43,30.71,43.31850000000002,63.82149999999999
108.13,21.82,18.10989999999996,111.84010000000004
17111.68,42.12,19.20080000000003,17134.5992
17344.01,39.08,12.889300000000008,17370.2007
0.0,38.23,38.15450000000001,0.07549999999998391
225.8,28.73,68.01029999999994,186.51970000000006
0.0,41.2,41.162599999999955,0.03740000000004784
17495.16,18.89,14.369599999999974,17499.6804
17364.71,24.5,8.831300000000013,17380.378699999997
0.0,11.15,11.143299999999995,0.006700000000005701
301.35,46.43,17.260099999999994,330.5199
8.25,26.13,32.199699999999986,2.1803000000000097
330.52,35.12,24.54079999999998,341.0992
0.0,24.06,24.05759999999998,0.0024000000000192756
63.77,40.83,43.08569999999999,61.514300000000006
17543.33,22.41,5.038000000000006,17560.702
18.4,17.32,35.8396,-0.11959999999999837
0.0,34.41,0.0,34.41
111.84,44.31,38.731599999999965,117.41840000000005
0.0,25.47,25.467799999999997,0.002200000000001978
423.65,42.28,36.68649999999998,429.2435
604.07,12.17,62.82780000000003,553.4122
0.0,18.75,18.731200000000012,0.01879999999998816
186.55,20.9,47.886799999999965,159.56320000000005
16395.33,40.85,7.939800000000017,16428.2402
17425.74,31.11,15.78999999999998,17441.06
0.0,26.27,26.264700000000012,0.005299999999987648
66.17,13.26,0.0,79.43
0.0,37.98,0.0,37.98
0.0,37.79,34.6936,3.0963999999999956
16839.64,10.7,7.762899999999993,16842.5771
71.39,17.78,36.77540000000002,52.39459999999998
17380.38,34.01,7.770699999999989,17406.6193
0.0,22.22,22.232500000000012,-0.0125000000000135
17134.6,11.57,8.383600000000003,17137.786399999997
17370.2,47.99,9.049899999999985,17409.1401
0.0,39.29,0.0,39.29
16766.11,31.92,8.978500000000013,16789.051499999998
17499.68,48.4,5.999300000000001,17542.080700000002
0.0,15.34,15.336999999999978,0.00300000000002143
46.74,43.76,55.07390000000003,35.42609999999997
37.98,36.22,31.645300000000006,42.55469999999998
429.25,31.07,25.982399999999988,434.3376
17542.08,28.37,8.101000000000012,17562.349000000002
553.42,29.46,40.97390000000005,541.9060999999999
0.0,27.8,27.786699999999996,0.01330000000000453
0.0,42.18,42.168999999999976,0.011000000000024102
16428.24,25.78,9.399699999999987,16444.6203
17441.06,45.71,9.980100000000013,17476.7899
16789.05,37.35,10.379799999999998,16816.0202
17406.62,34.8,14.089299999999987,17427.3307
0.0,36.92,36.91089999999998,0.009100000000024977
52.33,22.66,37.49880000000001,37.491199999999985
341.1,22.64,0.0,363.74
0.0,16.06,16.058699999999966,0.0013000000000324974
0.0,13.24,13.238500000000009,0.001499999999991175
35.4,24.27,51.42570000000001,8.244299999999988
17137.79,25.68,7.730300000000003,17155.739700000002
117.43,35.53,33.8219,119.13810000000001
0.0,15.78,15.799299999999983,-0.01929999999998344
17409.14,29.79,17.099699999999974,17421.8303
3.1,44.81,48.0044,-0.09439999999999316
39.29,14.74,55.191199999999974,-1.1611999999999725
2.98,12.46,15.420900000000003,0.01909999999999812
159.57,39.89,40.138000000000055,159.32199999999992
61.35,17.17,0.0,78.52000000000001
0.0,14.72,14.72100000000002,-0.0010000000000189857
17560.7,45.92,0.0,17606.62
34.41,25.96,37.38459999999997,22.985400000000027
79.43,12.0,46.88460000000003,44.54539999999998
16842.58,48.3,18.20060000000003,16872.6794
363.74,49.28,29.652699999999992,383.3673
541.77,26.78,15.765899999999986,552.7841
0.0,38.71,38.729600000000005,-0.01960000000000406
16444.62,42.14,14.9998,16471.760199999997
0.0,44.52,44.52160000000003,-0.0016000000000246928
17606.62,23.15,5.89999999999999,17623.87
78.52,10.67,68.01059999999994,21.179400000000058
158.38,33.15,40.77360000000003,150.75639999999999
0.0,25.52,25.500000000000004,0.01999999999999602
17562.35,20.16,12.149600000000003,17570.360399999998
17155.72,26.54,18.35029999999997,17163.909700000004
16816.02,47.26,7.590600000000004,16855.6894
434.33,13.12,66.14259999999999,381.30740000000003
0.0,19.17,19.17400000000003,-0.0040000000000297575
8.0,10.88,19.175600000000003,-0.2956000000000003
0.0,41.77,41.7569,0.013100000000001444
17421.83,48.87,5.9341000000000035,17464.765900000002
0.0,12.76,0.0,12.76
42.62,29.76,58.87869999999998,13.501300000000015
44.57,27.79,50.00420000000001,22.355799999999988
0.0,29.74,29.74040000000001,-0.0004000000000132786
16872.68,13.78,12.380500000000016,16874.0795
0.0,12.87,12.872199999999987,-0.0021999999999877673
0.0,23.46,23.457100000000015,0.002899999999986136
17427.33,22.6,12.449000000000021,17437.481
22.99,12.86,30.282299999999992,5.567700000000002
17476.79,26.04,9.768599999999987,17493.061400000002
119.14,16.8,0.0,135.94
0.0,31.96,31.96869999999998,-0.008699999999979724
37.49,16.71,32.21569999999999,21.98430000000001
383.31,10.71,33.6799,360.3401
13.2,26.85,40.63630000000001,-0.5863000000000156
0.0,28.28,28.280600000000018,-0.0006000000000163652
0.0,27.24,21.896900000000013,5.3430999999999855
0.0,27.28,27.27750000000001,0.002499999999990621
16874.08,22.38,5.360100000000009,16891.0999
