site_id,Actual_Consumption,Predicted_RF,Forecast_Variance
SITE_030,11.78,11.790699999999989,-0.010699999999989274
SITE_005,33.9,33.90489999999997,-0.004899999999970817
SITE_008,21.38,21.304600000000008,0.07539999999999125
SITE_004,5.05,5.051600000000007,-0.0016000000000069292
SITE_017,55.65,54.18610000000002,1.463899999999981
SITE_001,15.43,15.425800000000013,0.004199999999986659
SITE_016,20.95,20.960100000000015,-0.010100000000015541
SITE_018,36.66,36.6686,-0.008600000000001273
SITE_019,8.89,8.890199999999988,-0.00019999999998709939
SITE_011,18.74,18.725500000000018,0.014499999999980417
SITE_009,9.31,9.31019999999998,-0.00019999999997999396
SITE_022,34.9,34.898,0.001999999999995339
SITE_024,12.65,12.650100000000007,-0.00010000000000687237
SITE_002,9.91,9.910299999999989,-0.0002999999999886427
SITE_013,55.92,55.86870000000002,0.05129999999998347
SITE_012,16.99,16.98820000000001,0.0017999999999886995
SITE_023,13.67,13.668300000000006,0.0016999999999942617
SITE_025,44.32,44.3111,0.008899999999997021
SITE_003,17.06,17.053799999999974,0.00620000000002463
SITE_015,6.78,6.790900000000001,-0.010900000000000354
SITE_021,52.94,52.90909999999998,0.030900000000016803
SITE_010,17.95,17.94190000000002,0.00809999999997757
SITE_014,13.39,13.388900000000014,0.0010999999999867782
SITE_020,33.3,33.25059999999999,0.04940000000000566
SITE_016,37.41,37.42210000000001,-0.01210000000001088
SITE_011,37.68,37.67719999999997,0.0028000000000290015
SITE_030,34.03,33.961099999999995,0.0689000000000064
SITE_015,19.11,19.10829999999996,0.0017000000000386706
SITE_019,10.88,10.880500000000001,-0.0005000000000006111
SITE_001,41.6,41.60960000000004,-0.009600000000041575
SITE_007,22.56,22.560499999999966,-0.0004999999999668603
SITE_014,46.02,46.794599999999974,-0.7745999999999711
SITE_027,12.72,12.714800000000018,0.005199999999982552
SITE_021,29.57,29.336699999999993,0.23330000000000695
SITE_005,25.23,24.51710000000001,0.7128999999999905
SITE_023,15.56,15.56059999999997,-0.0005999999999701799
SITE_025,41.94,42.027800000000006,-0.08780000000000854
SITE_012,8.29,8.289599999999986,0.0004000000000132786
SITE_004,10.29,10.289699999999984,0.00030000000001528804
SITE_006,44.07,44.07130000000003,-0.0013000000000289447
SITE_008,11.02,11.023999999999985,-0.003999999999985349
SITE_024,0.0,0.0,0.0
SITE_020,23.57,23.754500000000007,-0.184500000000007
SITE_009,19.84,19.840199999999967,-0.00019999999996755946
SITE_028,58.02,58.03330000000001,-0.013300000000008083
SITE_013,12.04,12.034099999999983,0.005900000000016448
SITE_002,8.1,8.101000000000012,-0.0010000000000118803
SITE_026,0.0,0.0,0.0
SITE_017,13.84,13.772699999999984,0.06730000000001546
SITE_018,0.0,0.0,0.0
SITE_029,7.63,7.630599999999996,-0.0005999999999959371
SITE_010,45.82,45.84989999999999,-0.029899999999990712
SITE_022,25.57,25.5684,0.0015999999999998238
SITE_003,38.5,38.5469,-0.04690000000000083
SITE_004,8.26,8.259199999999995,0.000800000000005241
SITE_006,11.69,11.689400000000028,0.0005999999999719563
SITE_028,13.85,13.851199999999984,-0.0011999999999847688
SITE_008,36.28,36.27770000000005,0.0022999999999484544
SITE_014,30.63,30.600699999999975,0.029300000000024085
SITE_025,0.0,0.0,0.0
SITE_012,6.14,6.135999999999993,0.004000000000006665
SITE_021,38.39,38.40639999999994,-0.016399999999940462
SITE_020,0.0,0.0,0.0
SITE_010,24.57,24.303899999999988,0.2661000000000122
SITE_029,8.53,8.530199999999983,-0.00019999999998354667
SITE_030,14.82,14.815999999999981,0.004000000000019099
SITE_015,5.34,5.339799999999993,0.0002000000000066393
SITE_011,44.96,44.932199999999995,0.027800000000006264
SITE_009,6.02,6.019199999999992,0.0008000000000079055
SITE_003,0.0,0.0,0.0
SITE_013,43.72,43.722199999999994,-0.0021999999999948727
SITE_026,39.48,39.455099999999995,0.024900000000002365
SITE_001,34.65,34.33709999999999,0.3129000000000062
SITE_023,14.16,14.163400000000015,-0.0034000000000151687
SITE_007,31.54,32.17219999999998,-0.6321999999999832
SITE_022,12.55,12.567699999999984,-0.017699999999983618
SITE_019,19.57,19.56859999999998,0.0014000000000216062
SITE_018,34.57,34.24830000000001,0.32169999999999277
SITE_002,10.22,10.219800000000019,0.00019999999998177032
SITE_024,27.04,26.83559999999998,0.20440000000001746
SITE_027,5.8,5.8015,-0.0015000000000000568
SITE_005,30.6,30.603799999999964,-0.003799999999962722
SITE_016,33.48,33.4804,-0.0004000000000061732
SITE_017,41.72,41.73179999999996,-0.011799999999958288
SITE_018,37.76,37.42259999999998,0.3374000000000166
SITE_030,40.22,40.199899999999936,0.02010000000006329
SITE_029,5.27,5.269799999999993,0.0002000000000066393
SITE_019,17.84,17.839499999999973,0.0005000000000272564
SITE_007,38.9,38.9528,-0.05280000000000484
SITE_016,63.88,63.893400000000035,-0.013400000000032719
SITE_025,54.67,54.5137,0.15630000000000166
SITE_020,59.25,59.10439999999996,0.14560000000003726
SITE_004,11.21,11.210400000000016,-0.000400000000015055
SITE_028,21.81,21.629899999999992,0.1801000000000066
SITE_010,33.25,33.25170000000001,-0.0017000000000066962
SITE_022,42.99,42.99629999999998,-0.006299999999974659
SITE_014,0.0,0.0,0.0
SITE_003,0.0,0.0,0.0
SITE_024,19.96,19.930899999999987,0.029100000000013893
SITE_008,0.0,0.0,0.0
SITE_006,56.6,56.48170000000004,0.11829999999996232
SITE_005,0.0,0.0,0.0
SITE_017,30.29,30.285400000000013,0.004599999999985727
SITE_026,28.45,28.502200000000013,-0.05220000000001335
SITE_013,0.0,0.0,0.0
SITE_021,45.11,45.1087,0.001300000000000523
SITE_015,11.4,10.943699999999993,0.4563000000000077
SITE_027,18.49,18.490400000000008,-0.0004000000000097259
SITE_002,6.51,6.509399999999995,0.0006000000000048189
SITE_001,0.0,0.0,0.0
SITE_023,6.33,6.328600000000003,0.0013999999999967372
SITE_012,7.41,7.406299999999993,0.003700000000007364
SITE_009,5.97,5.9706000000000135,-0.0006000000000137007
SITE_011,32.12,32.03519999999998,0.08480000000001553
SITE_012,13.42,13.420300000000003,-0.00030000000000285354
SITE_017,26.43,26.40050000000002,0.029499999999980986
SITE_018,16.62,16.624600000000004,-0.00460000000000349
SITE_027,12.56,12.56179999999998,-0.0017999999999798177
SITE_022,33.03,33.04400000000003,-0.01400000000003132
SITE_005,30.01,30.043200000000017,-0.033200000000014995
SITE_021,0.0,0.0,0.0
SITE_010,42.92,42.95909999999999,-0.03909999999999059
SITE_026,61.17,61.16299999999998,0.007000000000019213
SITE_028,32.21,32.214299999999994,-0.004299999999993531
SITE_002,0.0,0.0,0.0
SITE_009,12.89,12.89020000000001,-0.00020000000001019203
SITE_013,42.7,42.70199999999999,-0.0019999999999882334
SITE_014,28.55,28.451100000000007,0.09889999999999333
SITE_004,8.44,8.439400000000012,0.0005999999999879435
SITE_006,33.96,33.870499999999986,0.08950000000001523
SITE_003,39.84,39.290899999999944,0.5491000000000597
SITE_015,14.91,14.909500000000019,0.0004999999999810711
SITE_008,48.79,48.546800000000005,0.24319999999999453
SITE_029,9.25,9.248000000000001,0.0019999999999988916
SITE_020,30.9,30.912999999999975,-0.012999999999976808
SITE_007,0.0,0.0,0.0
SITE_030,38.43,38.47739999999995,-0.04739999999995348
SITE_025,31.05,30.899400000000018,0.15059999999998297
SITE_023,11.66,11.6447,0.01529999999999987
SITE_024,65.35,65.34929999999997,0.0007000000000232376
SITE_011,22.54,22.542099999999987,-0.0020999999999880004
SITE_016,17.82,17.82149999999998,-0.0014999999999787406
SITE_019,8.4,8.403099999999998,-0.0030999999999981043
SITE_001,45.43,45.42129999999997,0.008700000000033015
SITE_006,17.62,15.641399999999978,1.9786000000000232
SITE_012,14.97,14.969700000000023,0.00029999999997798454
SITE_020,34.44,34.274199999999986,0.1658000000000115
SITE_026,51.91,51.9177,-0.0077000000000069235
SITE_019,19.54,19.540499999999973,-0.0004999999999739657
SITE_023,5.87,5.868200000000004,0.001799999999995805
SITE_016,55.71,55.69809999999994,0.011900000000061084
SITE_007,56.33,56.33199999999998,-0.001999999999981128
SITE_015,14.26,14.260399999999994,-0.0003999999999937387
SITE_025,0.0,0.0,0.0
SITE_002,9.08,9.081399999999995,-0.0013999999999949608
SITE_028,19.92,19.919700000000027,0.00029999999997443183
SITE_005,45.34,45.09870000000001,0.2412999999999954
SITE_001,0.0,0.0,0.0
SITE_024,20.07,20.080799999999975,-0.01079999999997483
SITE_022,39.67,39.66469999999998,0.005300000000019622
SITE_008,23.4,23.38350000000001,0.016499999999989967
SITE_018,32.58,32.58710000000002,-0.007100000000022533
SITE_017,44.86,44.944900000000025,-0.08490000000002595
SITE_004,5.72,5.720100000000015,-0.00010000000001486598
SITE_027,6.37,6.366500000000006,0.0034999999999945075
SITE_013,36.01,35.58319999999999,0.4268000000000072
SITE_010,38.47,37.781400000000005,0.6885999999999939
SITE_011,46.11,46.11379999999998,-0.0037999999999840384
SITE_029,18.97,18.96610000000002,0.0038999999999802526
SITE_009,12.62,12.619699999999982,0.0003000000000170644
SITE_030,45.83,45.645100000000056,0.1848999999999421
SITE_021,57.84,57.79670000000001,0.04329999999999501
SITE_003,37.96,37.93619999999996,0.023800000000044008
SITE_014,0.0,0.0,0.0
SITE_008,37.32,37.30690000000002,0.013099999999980128
SITE_017,42.59,42.413700000000006,0.17629999999999768
SITE_013,37.23,37.24259999999999,-0.012599999999991951
SITE_001,55.75,55.60809999999994,0.14190000000005654
SITE_009,11.42,11.42019999999999,-0.0001999999999906521
SITE_014,0.0,0.0,0.0
SITE_019,16.59,16.58979999999998,0.00020000000002085017
SITE_018,41.33,41.285100000000014,0.044899999999984175
SITE_027,12.62,12.621099999999986,-0.0010999999999867782
SITE_022,35.78,35.78050000000002,-0.0005000000000165983
SITE_021,32.23,32.06589999999998,0.164100000000019
SITE_010,13.38,13.383500000000005,-0.0035000000000042775
SITE_002,6.16,6.159400000000002,0.0005999999999977135
SITE_005,0.0,0.0,0.0
SITE_004,7.87,7.8689000000000044,0.00109999999999566
SITE_003,22.52,22.849100000000004,-0.32910000000000394
SITE_006,33.38,33.13360000000001,0.24639999999999418
SITE_012,7.59,7.591200000000004,-0.0012000000000043087
SITE_015,17.2,17.201600000000028,-0.0016000000000282455
SITE_011,19.04,19.34809999999999,-0.3080999999999925
SITE_023,10.93,10.93099999999999,-0.000999999999990564
SITE_026,64.85,64.84300000000002,0.0069999999999765805
SITE_030,31.92,31.920700000000032,-0.000700000000030343
SITE_016,13.25,13.2508,-0.0007999999999999119
SITE_020,49.03,49.04090000000002,-0.010900000000020782
SITE_025,41.34,41.47540000000006,-0.13540000000005392
SITE_028,43.74,43.74910000000002,-0.009100000000017872
SITE_007,0.0,0.0,0.0
SITE_029,18.13,18.13050000000003,-0.0005000000000308091
SITE_024,64.45,64.4522,-0.002200000000001978
SITE_005,0.0,0.0,0.0
SITE_023,10.19,10.185200000000004,0.004799999999995919
SITE_011,30.37,31.68289999999997,-1.3128999999999706
SITE_029,12.85,12.850199999999994,-0.0001999999999942048
SITE_021,44.29,43.90860000000001,0.3813999999999922
SITE_007,54.07,54.03410000000006,0.0358999999999412
SITE_025,35.91,35.88649999999996,0.02350000000003405
SITE_016,0.0,0.0,0.0
SITE_027,8.21,8.221500000000011,-0.011500000000010502
SITE_001,35.39,37.77639999999999,-2.3863999999999876
SITE_017,16.31,16.1582,0.15179999999999794
SITE_030,39.86,39.85930000000003,0.0006999999999663942
SITE_009,9.24,9.239600000000006,0.0003999999999937387
SITE_024,0.0,0.0,0.0
SITE_022,0.0,0.0,0.0
SITE_018,29.86,29.86519999999996,-0.005199999999959459
SITE_019,5.2,5.189899999999999,0.01010000000000133
SITE_006,23.16,23.1681,-0.008099999999998886
SITE_008,19.94,18.501400000000007,1.4385999999999939
SITE_013,43.37,43.31850000000002,0.0514999999999759
SITE_014,18.11,18.10989999999996,0.00010000000003884679
SITE_002,19.2,19.20080000000003,-0.00080000000003011
SITE_004,12.89,12.889300000000008,0.0006999999999930395
SITE_010,38.23,38.15450000000001,0.07549999999998391
SITE_026,67.98,68.01029999999994,-0.03029999999994004
SITE_003,41.2,41.162599999999955,0.03740000000004784
SITE_015,14.37,14.369599999999974,0.0004000000000257131
SITE_012,8.83,8.831300000000013,-0.0013000000000129575
SITE_020,11.15,11.143299999999995,0.006700000000005701
SITE_028,17.26,17.260099999999994,-9.999999999266151e-05
SITE_011,31.4,32.199699999999986,-0.7996999999999872
SITE_028,24.54,24.54079999999998,-0.000799999999980372
SITE_006,24.06,24.05759999999998,0.0024000000000192756
SITE_013,43.25,43.08569999999999,0.16430000000001144
SITE_029,5.04,5.038000000000006,0.0019999999999944507
SITE_025,35.72,35.8396,-0.11959999999999837
SITE_030,0.0,0.0,0.0
SITE_014,38.72,38.731599999999965,-0.01159999999996586
SITE_020,25.47,25.467799999999997,0.002200000000001978
SITE_024,36.68,36.68649999999998,-0.0064999999999812985
SITE_016,62.82,62.82780000000003,-0.0078000000000315595
SITE_003,18.75,18.731200000000012,0.01879999999998816
SITE_026,47.88,47.886799999999965,-0.006799999999962836
SITE_023,7.94,7.939800000000017,0.00019999999998354667
SITE_019,15.79,15.78999999999998,1.9539925233402755e-14
SITE_008,26.27,26.264700000000012,0.005299999999987648
SITE_007,0.0,0.0,0.0
SITE_001,0.0,0.0,0.0
SITE_017,34.69,34.6936,-0.0036000000000058208
SITE_027,7.76,7.762899999999993,-0.0028999999999932413
SITE_005,36.84,36.77540000000002,0.06459999999998445
SITE_012,7.77,7.770699999999989,-0.0006999999999894868
SITE_021,22.22,22.232500000000012,-0.0125000000000135
SITE_002,8.38,8.383600000000003,-0.003600000000002268
SITE_004,9.05,9.049899999999985,0.00010000000001575415
SITE_018,0.0,0.0,0.0
SITE_009,8.98,8.978500000000013,0.0014999999999876223
SITE_015,6.0,5.999300000000001,0.0006999999999992568
SITE_010,15.34,15.336999999999978,0.00300000000002143
SITE_022,55.1,55.07390000000003,0.026099999999971146
SITE_001,31.58,31.645300000000006,-0.06530000000000769
SITE_024,25.99,25.982399999999988,0.007600000000010709
SITE_015,8.1,8.101000000000012,-0.0010000000000118803
SITE_016,41.11,40.97390000000005,0.13609999999994926
SITE_003,27.8,27.786699999999996,0.01330000000000453
SITE_025,42.18,42.168999999999976,0.011000000000024102
SITE_023,9.4,9.399699999999987,0.0003000000000135117
SITE_019,9.98,9.980100000000013,-0.00010000000001220144
SITE_009,10.38,10.379799999999998,0.0002000000000030866
SITE_012,14.09,14.089299999999987,0.0007000000000125794
SITE_008,36.92,36.91089999999998,0.009100000000024977
SITE_005,37.5,37.49880000000001,0.0011999999999900979
SITE_028,0.0,0.0,0.0
SITE_010,16.06,16.058699999999966,0.0013000000000324974
SITE_020,13.24,13.238500000000009,0.001499999999991175
SITE_022,51.67,51.42570000000001,0.24429999999998842
SITE_002,7.75,7.730300000000003,0.01969999999999672
SITE_014,33.82,33.8219,-0.0018999999999991246
SITE_006,15.78,15.799299999999983,-0.01929999999998344
SITE_004,17.1,17.099699999999974,0.00030000000002772254
SITE_017,47.91,48.0044,-0.09440000000000026
SITE_018,54.03,55.191199999999974,-1.1611999999999725
SITE_011,15.44,15.420900000000003,0.019099999999996342
SITE_026,41.08,40.138000000000055,0.9419999999999433
SITE_013,0.0,0.0,0.0
SITE_021,14.72,14.72100000000002,-0.0010000000000189857
SITE_029,0.0,0.0,0.0
SITE_030,37.38,37.38459999999997,-0.004599999999967963
SITE_007,46.86,46.88460000000003,-0.024600000000027933
SITE_027,18.2,18.20060000000003,-0.0006000000000305761
SITE_028,29.71,29.652699999999992,0.057300000000008566
SITE_016,15.77,15.765899999999986,0.004100000000013537
SITE_018,38.71,38.729600000000005,-0.01960000000000406
SITE_023,15.0,14.9998,0.00019999999999953388
SITE_025,44.52,44.52160000000003,-0.0016000000000246928
SITE_029,5.9,5.89999999999999,1.0658141036401503e-14
SITE_013,67.99,68.01059999999994,-0.020599999999944885
SITE_026,41.06,40.77360000000003,0.286399999999972
SITE_003,25.52,25.500000000000004,0.01999999999999602
SITE_015,12.15,12.149600000000003,0.0003999999999972914
SITE_002,18.35,18.35029999999997,-0.0002999999999673264
SITE_009,7.59,7.590600000000004,-0.0006000000000039307
SITE_024,66.16,66.14259999999999,0.017400000000009186
SITE_021,19.17,19.17400000000003,-0.0040000000000297575
SITE_022,18.88,19.175600000000003,-0.29560000000000386
SITE_010,41.77,41.7569,0.013100000000001444
SITE_004,5.94,5.9341000000000035,0.005899999999996908
SITE_006,0.0,0.0,0.0
SITE_001,59.18,58.87869999999998,0.301300000000019
SITE_007,50.01,50.00420000000001,0.005799999999986483
SITE_020,29.74,29.74040000000001,-0.0004000000000132786
SITE_027,12.38,12.380500000000016,-0.0005000000000148219
SITE_017,12.87,12.872199999999987,-0.0021999999999877673
SITE_008,23.46,23.457100000000015,0.002899999999986136
SITE_012,12.45,12.449000000000021,0.0009999999999781295
SITE_030,28.68,30.282299999999992,-1.6022999999999925
SITE_019,9.77,9.768599999999987,0.0014000000000127244
SITE_014,0.0,0.0,0.0
SITE_011,31.96,31.96869999999998,-0.008699999999979724
SITE_005,32.2,32.21569999999999,-0.01569999999998828
SITE_028,33.68,33.6799,9.999999999621423e-05
SITE_001,40.05,40.63630000000001,-0.5863000000000156
SITE_018,28.28,28.280600000000018,-0.0006000000000163652
SITE_011,21.79,21.896900000000013,-0.10690000000001376
SITE_010,27.28,27.27750000000001,0.002499999999990621
SITE_027,5.36,5.360100000000009,-0.00010000000000864873
SITE_004,14.58,14.578599999999993,0.0014000000000073953
SITE_006,43.14,43.24060000000002,-0.10060000000002134
SITE_013,53.98,52.500999999999976,1.4790000000000205
SITE_026,0.0,0.0,0.0
SITE_020,21.19,21.4038,-0.2137999999999991
SITE_008,13.68,13.676300000000005,0.0036999999999949296
SITE_015,14.94,14.940800000000033,-0.0008000000000336627
SITE_003,22.37,22.37700000000002,-0.007000000000019213
SITE_014,15.93,15.930000000000012,-1.2434497875801753e-14
SITE_009,11.6,11.600300000000004,-0.0003000000000046299
SITE_012,7.19,7.159200000000002,0.030799999999998384
SITE_021,40.07,40.05549999999999,0.014500000000012392
SITE_005,0.0,0.0,0.0
SITE_002,18.86,18.859999999999967,3.197442310920451e-14
SITE_022,14.02,16.916799999999995,-2.8967999999999954
SITE_016,0.0,0.0,0.0
SITE_007,40.72,40.428,0.2920000000000016
SITE_030,33.33,32.86519999999999,0.464800000000011
SITE_025,37.51,37.50519999999999,0.0048000000000101295
SITE_017,40.8,40.815300000000036,-0.015300000000038949
SITE_023,8.67,8.670499999999986,-0.0004999999999864002
SITE_029,17.7,17.70070000000003,-0.000700000000030343
SITE_024,0.0,0.0,0.0
SITE_019,6.47,6.471200000000015,-0.0012000000000149669
SITE_005,40.19,40.18229999999994,0.0077000000000566615
SITE_025,0.0,0.0,0.0
SITE_022,13.88,13.464399999999998,0.4156000000000031
SITE_011,43.63,43.819299999999984,-0.1892999999999816
SITE_006,0.0,0.0,0.0
SITE_004,9.42,9.419499999999985,0.0005000000000148219
SITE_012,12.68,12.680399999999995,-0.00039999999999551505
SITE_024,69.06,68.35040000000001,0.7095999999999947
SITE_020,33.27,33.26469999999999,0.005300000000012517
SITE_014,41.66,41.32669999999995,0.3333000000000439
SITE_021,12.28,12.28229999999998,-0.002299999999980429
SITE_026,26.28,26.27060000000001,0.009399999999992303
SITE_009,9.54,9.540799999999985,-0.000799999999985701
SITE_029,6.95,6.938400000000006,0.011599999999994282
SITE_008,10.61,10.6227,-0.0127000000000006
SITE_015,11.17,11.17069999999999,-0.0006999999999894868
SITE_003,12.02,12.026199999999985,-0.00619999999998555
SITE_023,6.09,6.090899999999996,-0.0008999999999961261
SITE_019,8.94,8.93950000000002,0.0004999999999792948
SITE_013,32.11,32.10210000000002,0.007899999999978036
SITE_028,46.69,46.673999999999985,0.01600000000001245
SITE_030,20.09,20.089699999999976,0.0003000000000241698
SITE_018,39.46,39.66119999999998,-0.20119999999997873
SITE_027,14.72,14.720000000000022,-2.1316282072803006e-14
SITE_010,0.0,0.0,0.0
SITE_007,13.01,13.1962,-0.18619999999999948
SITE_017,37.48,37.48909999999995,-0.009099999999953923
SITE_016,34.34,34.35910000000001,-0.019100000000008777
SITE_002,9.73,9.73210000000001,-0.0021000000000093166
SITE_001,20.17,20.19190000000002,-0.021900000000020015
SITE_029,16.07,16.06999999999999,1.0658141036401503e-14
SITE_026,0.0,0.0,0.0
SITE_018,20.62,20.3202,0.2998000000000012
SITE_028,0.0,0.0,0.0
SITE_012,10.95,10.952400000000019,-0.0024000000000192756
SITE_008,0.0,0.0,0.0
SITE_027,9.79,9.790399999999986,-0.00039999999998663327
SITE_019,0.0,0.0,0.0
SITE_015,19.76,19.403,0.35700000000000287
SITE_030,39.0,39.00289999999996,-0.002899999999961267
SITE_021,31.33,31.331199999999967,-0.0011999999999687816
SITE_010,49.14,49.41519999999998,-0.2751999999999768
SITE_014,17.39,17.389800000000037,0.00019999999996400675
SITE_022,43.56,43.56500000000002,-0.005000000000016769
SITE_017,23.25,23.77680000000001,-0.5268000000000086
SITE_009,6.94,6.928900000000009,0.011099999999991006
SITE_003,44.3,44.29820000000001,0.0017999999999886995
SITE_011,45.18,45.23409999999997,-0.05409999999996984
SITE_002,5.19,5.188300000000001,0.0016999999999995907
SITE_025,41.99,40.95349999999999,1.0365000000000109
SITE_013,0.0,15.186399999999999,-15.186399999999999
SITE_004,19.19,19.19010000000004,-0.00010000000003884679
SITE_005,57.12,52.64330000000001,4.476699999999987
SITE_007,30.64,30.64650000000001,-0.00650000000000972
SITE_023,8.68,8.679799999999982,0.00020000000001729745
SITE_001,0.0,0.0,0.0
SITE_006,45.07,44.80199999999997,0.2680000000000291
SITE_020,38.15,38.296499999999995,-0.14649999999999608
SITE_016,19.8,19.80009999999997,-9.999999996779252e-05
SITE_024,0.0,0.0,0.0
SITE_017,16.59,16.587299999999974,0.002700000000025682
SITE_001,50.51,50.507500000000036,0.002499999999962199
SITE_022,33.43,33.433899999999994,-0.0038999999999944635
SITE_009,15.43,15.43040000000001,-0.0004000000000097259
SITE_007,0.0,0.0,0.0
SITE_005,38.94,38.93199999999995,0.008000000000045304
SITE_011,32.69,32.5874,0.10259999999999536
SITE_029,19.81,19.810099999999963,-9.99999999642398e-05
SITE_006,0.0,0.0377,-0.0377
SITE_014,53.97,53.04769999999995,0.9223000000000496
SITE_012,7.95,7.950000000000012,-1.1546319456101628e-14
SITE_028,0.0,0.0,0.0
SITE_013,37.76,37.754600000000025,0.005399999999973204
SITE_004,7.83,7.83150000000001,-0.0015000000000098268
SITE_018,32.49,32.494699999999995,-0.004699999999992599
SITE_026,63.98,63.976400000000005,0.00359999999999161
SITE_020,13.08,13.0752,0.004799999999999471
SITE_021,43.15,43.1444,0.00560000000000116
SITE_016,52.85,52.846700000000055,0.003299999999946124
SITE_030,38.55,38.559400000000004,-0.009400000000006514
SITE_010,38.92,38.91950000000001,0.0004999999999881766
SITE_008,0.0,0.0,0.0
SITE_025,17.98,17.976200000000016,0.0037999999999840384
SITE_019,12.9,12.903799999999997,-0.003799999999996473
SITE_023,0.0,0.0,0.0
SITE_027,13.53,13.55229999999998,-0.022299999999980002
SITE_015,18.04,18.040799999999976,-0.0007999999999768193
SITE_003,0.0,0.0,0.0
SITE_002,14.32,14.318999999999994,0.0010000000000065512
SITE_024,11.02,11.020599999999988,-0.0005999999999879435
SITE_030,42.11,42.1221,-0.012100000000003774
SITE_005,42.48,44.06429999999998,-1.5842999999999847
SITE_012,10.91,10.909899999999995,0.00010000000000509601
SITE_022,22.31,21.8279,0.4820999999999991
SITE_019,18.85,18.848299999999966,0.0017000000000351179
SITE_024,14.2,14.199100000000026,0.0008999999999730335
SITE_023,16.96,16.96020000000002,-0.00020000000002085017
SITE_002,9.89,9.884400000000001,0.005599999999999383
SITE_010,46.82,46.974,-0.15399999999999636
SITE_011,13.54,13.518199999999995,0.02180000000000426
SITE_027,18.09,18.08919999999997,0.00080000000003011
SITE_028,13.22,13.22010000000002,-0.00010000000001930687
SITE_006,30.15,30.12860000000005,0.021399999999950126
SITE_020,0.0,0.0,0.0
SITE_013,0.0,0.0,0.0
SITE_026,0.0,0.0,0.0
SITE_008,35.2,35.20019999999998,-0.0001999999999782176
SITE_016,37.22,37.21410000000001,0.005899999999989802
SITE_029,16.38,16.380500000000037,-0.0005000000000379146
SITE_015,5.91,5.9086000000000025,0.0013999999999976254
SITE_004,11.79,11.791399999999983,-0.0013999999999843027
SITE_018,28.93,29.090700000000002,-0.16070000000000206
SITE_009,7.89,7.89009999999999,-9.999999998999698e-05
SITE_014,0.0,0.0,0.0
SITE_021,0.0,0.0,0.0
SITE_003,37.08,37.60920000000001,-0.5292000000000101
SITE_001,28.42,28.473800000000015,-0.05380000000001317
SITE_025,42.05,42.07649999999995,-0.026499999999956003
SITE_007,38.26,38.717400000000026,-0.45740000000002823
SITE_017,33.9,33.899200000000015,0.0007999999999839247
SITE_011,32.79,32.7947,-0.004699999999999704
SITE_010,19.6,19.888099999999987,-0.2880999999999858
SITE_026,28.2,28.248599999999993,-0.048599999999993315
SITE_030,30.69,30.728900000000035,-0.038900000000033685
SITE_002,10.69,10.689700000000025,0.00029999999997443183
SITE_016,0.0,0.0,0.0
SITE_006,27.33,27.28729999999998,0.042700000000017724
SITE_028,23.78,23.750599999999995,0.029400000000006088
SITE_027,16.45,16.449300000000026,0.0006999999999734996
SITE_020,35.62,35.61699999999996,0.003000000000035641
SITE_012,17.49,17.490000000000006,-7.105427357601002e-15
SITE_018,24.66,24.653200000000023,0.006799999999977047
SITE_005,0.0,0.0,0.0
SITE_025,16.31,16.263699999999993,0.04630000000000578
SITE_015,14.12,14.113999999999994,0.0060000000000055564
SITE_008,34.84,34.82829999999997,0.011700000000033128
SITE_013,17.17,17.16980000000002,0.00019999999998177032
SITE_014,46.82,46.800100000000036,0.01989999999996428
SITE_009,14.18,14.182500000000013,-0.0025000000000137135
SITE_003,13.26,13.265099999999991,-0.005099999999991667
SITE_019,6.86,6.859200000000008,0.0007999999999919183
SITE_004,5.59,5.5927999999999995,-0.0027999999999996916
SITE_022,35.46,35.39699999999994,0.06300000000005923
SITE_029,18.2,18.20020000000003,-0.0002000000000315083
SITE_024,19.01,19.009399999999992,0.0006000000000092598
SITE_001,46.24,46.23749999999991,0.002500000000090097
SITE_017,20.57,20.574099999999977,-0.004099999999976234
SITE_021,50.69,50.203700000000005,0.48629999999999285
SITE_023,12.71,12.71030000000002,-0.00030000000001884075
SITE_007,36.35,36.34460000000002,0.0053999999999803094
SITE_025,28.01,27.9395,0.07050000000000267
SITE_022,34.66,35.1081,-0.4481000000000037
SITE_001,0.0,0.0,0.0
SITE_003,42.89,42.93339999999996,-0.0433999999999628
SITE_020,31.01,31.010200000000037,-0.00020000000003506102
SITE_023,15.94,15.939500000000034,0.0004999999999650839
SITE_002,7.26,7.2525,0.007499999999999396
SITE_026,0.0,0.0,0.0
SITE_004,6.47,6.472200000000012,-0.0022000000000126363
SITE_006,16.18,12.107300000000004,4.072699999999996
SITE_019,13.92,13.919900000000007,9.999999999266151e-05
SITE_027,7.98,7.972600000000013,0.007399999999987195
SITE_018,26.76,26.74639999999999,0.013600000000010937
SITE_021,0.0,0.0,0.0
SITE_017,20.08,20.075299999999977,0.004700000000021021
SITE_011,22.67,22.160899999999998,0.5091000000000037
SITE_029,0.0,0.0,0.0
SITE_015,0.0,0.0,0.0
SITE_007,37.42,37.41260000000004,0.007399999999961437
SITE_014,37.71,37.71329999999998,-0.003299999999981651
SITE_024,48.5,48.404800000000016,0.09519999999998419
SITE_009,18.45,18.44930000000003,0.0006999999999699469
SITE_005,22.62,24.488200000000024,-1.868200000000023
SITE_010,28.54,28.52980000000001,0.010199999999990439
