Actual_Consumption,Predicted_RF
46.84,46.84020000000006
32.94,32.97530000000001
31.88,31.84729999999999
15.64,15.636500000000026
22.95,22.95180000000002
19.52,19.851899999999986
0.0,0.0
19.4,19.395100000000042
33.18,33.16619999999997
33.16,33.13879999999999
42.25,42.23489999999993
45.48,45.496799999999986
15.74,15.736000000000011
0.0,0.0
18.96,18.978200000000022
37.6,37.60460000000001
15.07,15.067699999999984
54.02,53.93589999999999
44.73,44.62530000000001
56.83,56.76440000000002
49.7,49.55089999999999
40.75,40.66690000000002
29.53,29.527000000000022
17.83,17.828399999999977
11.04,11.041299999999989
14.17,14.168400000000009
0.0,0.0
13.27,13.269199999999987
19.84,19.840299999999967
28.73,28.7288
0.0,0.0
69.62,69.65810000000005
26.14,26.132700000000014
13.31,13.310099999999968
24.65,24.880200000000006
0.0,0.0
34.97,34.961799999999975
40.5,40.99940000000001
28.75,28.754500000000007
15.32,15.319999999999993
37.44,37.023900000000026
10.94,10.934000000000003
33.32,33.31879999999998
43.09,43.0657
51.61,51.31329999999999
17.13,17.129000000000033
61.25,61.239699999999985
12.31,12.311499999999977
16.47,16.470200000000023
13.98,13.979800000000013
18.81,18.811399999999978
45.13,44.841500000000025
15.68,15.688100000000006
23.32,23.311499999999977
36.33,35.9581
24.49,24.483700000000017
19.74,19.73800000000001
0.0,0.0
6.71,6.709600000000003
0.0,0.0
35.45,35.446799999999996
15.98,15.975500000000018
33.74,33.7463
48.52,48.563000000000045
21.58,21.454399999999982
29.61,29.61520000000001
51.32,51.239400000000025
16.7,16.69870000000003
52.15,52.061799999999984
18.8,18.802099999999967
10.29,10.290099999999985
8.16,8.152999999999993
66.63,66.59410000000008
38.98,38.444500000000005
36.39,36.38700000000003
38.26,37.8225
0.0,0.0
28.7,28.698899999999995
29.22,29.220199999999974
19.39,19.395000000000003
0.0,0.0
7.2,7.168100000000009
32.98,33.00510000000002
45.39,45.4011
19.31,19.30779999999997
18.8,18.80259999999997
33.89,33.88539999999998
12.12,12.115899999999996
0.0,0.0
22.44,22.445600000000013
9.1,9.099100000000014
40.08,40.08140000000002
32.52,32.519500000000015
39.34,39.11579999999998
55.73,55.66829999999991
17.93,17.929300000000016
30.42,30.419700000000045
19.91,19.910700000000034
6.7,6.698300000000004
44.53,44.52790000000004
31.3,31.3594
24.18,26.326300000000007
11.8,11.798999999999978
0.0,0.0
10.05,10.050099999999981
38.76,38.755700000000054
32.25,32.326800000000006
33.23,33.2177
49.28,48.7306
13.71,13.709800000000019
38.2,38.18399999999999
14.56,14.562699999999984
45.59,45.62850000000003
56.96,56.95529999999999
36.71,36.70329999999999
19.51,19.508399999999995
7.42,7.421199999999992
0.0,0.0
45.61,45.609500000000004
20.48,20.471100000000018
0.0,0.0
62.89,62.87790000000002
7.35,7.349900000000012
10.54,10.540699999999983
32.55,32.54690000000002
19.48,19.469800000000017
40.8,40.78960000000004
44.2,44.098899999999986
16.84,16.840399999999974
0.0,0.0
25.2,25.20630000000002
54.26,54.322100000000006
40.76,40.76179999999999
50.7,50.81779999999998
15.72,15.724800000000016
69.92,69.90209999999999
22.63,22.633500000000026
19.02,19.020099999999985
38.16,37.23159999999998
11.38,11.37920000000001
47.41,46.454399999999985
5.12,5.119900000000003
12.4,12.399700000000003
32.43,32.324599999999975
45.53,45.507099999999966
27.62,27.627500000000044
17.82,17.820599999999978
8.93,8.930099999999983
31.52,31.51859999999999
42.87,42.87080000000001
32.69,32.694600000000015
8.65,8.640800000000006
34.65,34.19970000000004
24.75,24.743399999999994
20.23,20.22030000000002
15.87,15.870099999999965
33.39,34.072099999999985
16.66,16.660100000000025
6.22,6.218400000000013
12.39,12.391300000000008
23.17,23.164700000000003
13.84,13.839299999999987
42.15,41.94020000000003
34.65,34.64180000000002
32.57,32.36259999999999
65.66,64.17439999999993
50.15,50.10959999999998
0.0,0.0
35.6,35.60039999999998
19.02,16.41749999999999
11.29,11.288599999999983
18.21,18.206500000000027
48.77,48.775700000000036
19.28,19.27889999999998
21.86,21.870700000000006
30.59,30.71030000000002
0.0,0.0
0.0,0.0
14.78,14.78009999999998
0.0,0.0
16.38,16.37990000000004
44.13,44.12880000000002
15.44,14.929400000000008
34.1,34.104
29.62,29.622500000000006
11.97,11.97050000000002
46.18,42.1845
47.99,47.993999999999986
31.13,31.066600000000015
49.41,49.129699999999985
31.42,31.088100000000022
36.39,36.39169999999998
31.6,31.60309999999997
41.36,41.35379999999997
15.01,15.010799999999993
14.88,14.881400000000026
6.41,6.408999999999999
0.0,0.0
53.3,53.0912
36.26,35.22230000000002
47.35,47.173100000000034
19.62,19.619599999999952
23.39,23.405500000000004
27.36,33.70219999999996
15.61,15.609099999999971
48.75,48.73839999999999
16.0,16.0031
9.85,9.849800000000014
18.29,18.32239999999998
12.06,12.048699999999982
7.08,9.160399999999992
11.3,11.299399999999977
42.97,42.55479999999996
0.0,0.0
18.99,18.980600000000013
15.16,15.142500000000018
0.0,0.0
45.96,45.95839999999998
9.71,9.710400000000014
11.82,11.820300000000001
10.36,10.223300000000016
7.99,7.990400000000006
41.13,41.10949999999999
0.0,0.0
29.88,29.87419999999996
13.65,13.650000000000011
17.93,17.92930000000002
16.03,16.026999999999983
38.34,38.344400000000036
11.37,11.369799999999993
0.0,0.0
0.0,0.0
15.34,15.338499999999984
36.52,36.552000000000014
9.8,9.800699999999983
32.71,32.55510000000002
5.69,5.689300000000003
26.07,27.46110000000002
42.97,42.78889999999999
32.95,32.93209999999997
6.47,6.470800000000012
36.83,36.748200000000004
34.82,34.773799999999994
29.69,29.69010000000002
10.66,10.660799999999993
5.36,5.361100000000008
0.0,0.0
31.53,30.50199999999999
11.78,11.790699999999989
33.9,33.90489999999997
21.38,21.304600000000008
5.05,5.051600000000007
55.65,54.18610000000002
15.43,15.425800000000013
20.95,20.960100000000015
36.66,36.6686
8.89,8.890199999999988
18.74,18.725500000000018
9.31,9.31019999999998
34.9,34.898
12.65,12.650100000000007
9.91,9.910299999999989
55.92,55.86870000000002
16.99,16.98820000000001
13.67,13.668300000000006
44.32,44.3111
17.06,17.053799999999974
6.78,6.790900000000001
52.94,52.90909999999998
17.95,17.94190000000002
13.39,13.388900000000014
33.3,33.25059999999999
37.41,37.42210000000001
37.68,37.67719999999997
34.03,33.961099999999995
19.11,19.10829999999996
10.88,10.880500000000001
41.6,41.60960000000004
22.56,22.560499999999966
46.02,46.794599999999974
12.72,12.714800000000018
29.57,29.336699999999993
25.23,24.51710000000001
15.56,15.56059999999997
41.94,42.027800000000006
8.29,8.289599999999986
10.29,10.289699999999984
44.07,44.07130000000003
11.02,11.023999999999985
0.0,0.0
23.57,23.754500000000007
19.84,19.840199999999967
58.02,58.03330000000001
12.04,12.034099999999983
8.1,8.101000000000012
0.0,0.0
13.84,13.772699999999984
0.0,0.0
7.63,7.630599999999996
45.82,45.84989999999999
25.57,25.5684
38.5,38.5469
8.26,8.259199999999995
11.69,11.689400000000028
13.85,13.851199999999984
36.28,36.27770000000005
30.63,30.600699999999975
0.0,0.0
6.14,6.135999999999993
38.39,38.40639999999994
0.0,0.0
24.57,24.303899999999988
8.53,8.530199999999983
14.82,14.815999999999981
5.34,5.339799999999993
44.96,44.932199999999995
6.02,6.019199999999992
0.0,0.0
43.72,43.722199999999994
39.48,39.455099999999995
34.65,34.33709999999999
14.16,14.163400000000015
31.54,32.17219999999998
12.55,12.567699999999984
19.57,19.56859999999998
34.57,34.24830000000001
10.22,10.219800000000019
27.04,26.83559999999998
5.8,5.8015
30.6,30.603799999999964
33.48,33.4804
41.72,41.73179999999996
37.76,37.42259999999998
40.22,40.199899999999936
5.27,5.269799999999993
17.84,17.839499999999973
38.9,38.9528
63.88,63.893400000000035
54.67,54.5137
59.25,59.10439999999996
11.21,11.210400000000016
21.81,21.629899999999992
33.25,33.25170000000001
42.99,42.99629999999998
0.0,0.0
0.0,0.0
19.96,19.930899999999987
0.0,0.0
56.6,56.48170000000004
0.0,0.0
30.29,30.285400000000013
28.45,28.502200000000013
0.0,0.0
45.11,45.1087
11.4,10.943699999999993
18.49,18.490400000000008
6.51,6.509399999999995
0.0,0.0
6.33,6.328600000000003
7.41,7.406299999999993
5.97,5.9706000000000135
32.12,32.03519999999998
13.42,13.420300000000003
26.43,26.40050000000002
16.62,16.624600000000004
12.56,12.56179999999998
33.03,33.04400000000003
30.01,30.043200000000017
0.0,0.0
42.92,42.95909999999999
61.17,61.16299999999998
32.21,32.214299999999994
0.0,0.0
12.89,12.89020000000001
42.7,42.70199999999999
28.55,28.451100000000007
8.44,8.439400000000012
33.96,33.870499999999986
39.84,39.290899999999944
14.91,14.909500000000019
48.79,48.546800000000005
9.25,9.248000000000001
30.9,30.912999999999975
0.0,0.0
38.43,38.47739999999995
31.05,30.899400000000018
11.66,11.6447
65.35,65.34929999999997
22.54,22.542099999999987
17.82,17.82149999999998
8.4,8.403099999999998
45.43,45.42129999999997
17.62,15.641399999999978
14.97,14.969700000000023
34.44,34.274199999999986
51.91,51.9177
19.54,19.540499999999973
5.87,5.868200000000004
55.71,55.69809999999994
56.33,56.33199999999998
14.26,14.260399999999994
0.0,0.0
9.08,9.081399999999995
19.92,19.919700000000027
45.34,45.09870000000001
0.0,0.0
20.07,20.080799999999975
39.67,39.66469999999998
23.4,23.38350000000001
32.58,32.58710000000002
44.86,44.944900000000025
5.72,5.720100000000015
6.37,6.366500000000006
36.01,35.58319999999999
38.47,37.781400000000005
46.11,46.11379999999998
18.97,18.96610000000002
12.62,12.619699999999982
45.83,45.645100000000056
57.84,57.79670000000001
37.96,37.93619999999996
0.0,0.0
37.32,37.30690000000002
42.59,42.413700000000006
37.23,37.24259999999999
55.75,55.60809999999994
11.42,11.42019999999999
0.0,0.0
16.59,16.58979999999998
41.33,41.285100000000014
12.62,12.621099999999986
35.78,35.78050000000002
32.23,32.06589999999998
13.38,13.383500000000005
6.16,6.159400000000002
0.0,0.0
7.87,7.8689000000000044
22.52,22.849100000000004
33.38,33.13360000000001
7.59,7.591200000000004
17.2,17.201600000000028
19.04,19.34809999999999
10.93,10.93099999999999
64.85,64.84300000000002
31.92,31.920700000000032
13.25,13.2508
49.03,49.04090000000002
41.34,41.47540000000006
43.74,43.74910000000002
0.0,0.0
18.13,18.13050000000003
64.45,64.4522
0.0,0.0
10.19,10.185200000000004
30.37,31.68289999999997
12.85,12.850199999999994
44.29,43.90860000000001
54.07,54.03410000000006
35.91,35.88649999999996
0.0,0.0
8.21,8.221500000000011
35.39,37.77639999999999
16.31,16.1582
39.86,39.85930000000003
9.24,9.239600000000006
0.0,0.0
0.0,0.0
29.86,29.86519999999996
5.2,5.189899999999999
23.16,23.1681
19.94,18.501400000000007
43.37,43.31850000000002
18.11,18.10989999999996
19.2,19.20080000000003
12.89,12.889300000000008
38.23,38.15450000000001
67.98,68.01029999999994
41.2,41.162599999999955
14.37,14.369599999999974
8.83,8.831300000000013
11.15,11.143299999999995
17.26,17.260099999999994
31.4,32.199699999999986
24.54,24.54079999999998
24.06,24.05759999999998
43.25,43.08569999999999
5.04,5.038000000000006
35.72,35.8396
0.0,0.0
38.72,38.731599999999965
25.47,25.467799999999997
36.68,36.68649999999998
62.82,62.82780000000003
18.75,18.731200000000012
47.88,47.886799999999965
7.94,7.939800000000017
15.79,15.78999999999998
26.27,26.264700000000012
0.0,0.0
0.0,0.0
34.69,34.6936
7.76,7.762899999999993
36.84,36.77540000000002
7.77,7.770699999999989
22.22,22.232500000000012
8.38,8.383600000000003
9.05,9.049899999999985
0.0,0.0
8.98,8.978500000000013
6.0,5.999300000000001
15.34,15.336999999999978
55.1,55.07390000000003
31.58,31.645300000000006
25.99,25.982399999999988
8.1,8.101000000000012
41.11,40.97390000000005
27.8,27.786699999999996
42.18,42.168999999999976
9.4,9.399699999999987
9.98,9.980100000000013
10.38,10.379799999999998
14.09,14.089299999999987
36.92,36.91089999999998
37.5,37.49880000000001
0.0,0.0
16.06,16.058699999999966
13.24,13.238500000000009
51.67,51.42570000000001
7.75,7.730300000000003
33.82,33.8219
15.78,15.799299999999983
17.1,17.099699999999974
47.91,48.0044
54.03,55.191199999999974
15.44,15.420900000000003
41.08,40.138000000000055
0.0,0.0
14.72,14.72100000000002
0.0,0.0
37.38,37.38459999999997
46.86,46.88460000000003
18.2,18.20060000000003
29.71,29.652699999999992
15.77,15.765899999999986
38.71,38.729600000000005
15.0,14.9998
44.52,44.52160000000003
5.9,5.89999999999999
67.99,68.01059999999994
41.06,40.77360000000003
25.52,25.500000000000004
12.15,12.149600000000003
18.35,18.35029999999997
7.59,7.590600000000004
66.16,66.14259999999999
19.17,19.17400000000003
18.88,19.175600000000003
41.77,41.7569
5.94,5.9341000000000035
0.0,0.0
59.18,58.87869999999998
50.01,50.00420000000001
29.74,29.74040000000001
12.38,12.380500000000016
12.87,12.872199999999987
23.46,23.457100000000015
12.45,12.449000000000021
28.68,30.282299999999992
9.77,9.768599999999987
0.0,0.0
31.96,31.96869999999998
32.2,32.21569999999999
33.68,33.6799
40.05,40.63630000000001
28.28,28.280600000000018
21.79,21.896900000000013
27.28,27.27750000000001
5.36,5.360100000000009
14.58,14.578599999999993
43.14,43.24060000000002
53.98,52.500999999999976
0.0,0.0
21.19,21.4038
13.68,13.676300000000005
14.94,14.940800000000033
22.37,22.37700000000002
15.93,15.930000000000012
11.6,11.600300000000004
7.19,7.159200000000002
40.07,40.05549999999999
0.0,0.0
18.86,18.859999999999967
14.02,16.916799999999995
0.0,0.0
40.72,40.428
33.33,32.86519999999999
37.51,37.50519999999999
40.8,40.815300000000036
8.67,8.670499999999986
17.7,17.70070000000003
0.0,0.0
6.47,6.471200000000015
40.19,40.18229999999994
0.0,0.0
13.88,13.464399999999998
43.63,43.819299999999984
0.0,0.0
9.42,9.419499999999985
12.68,12.680399999999995
69.06,68.35040000000001
33.27,33.26469999999999
41.66,41.32669999999995
12.28,12.28229999999998
26.28,26.27060000000001
9.54,9.540799999999985
6.95,6.938400000000006
10.61,10.6227
11.17,11.17069999999999
12.02,12.026199999999985
6.09,6.090899999999996
8.94,8.93950000000002
32.11,32.10210000000002
46.69,46.673999999999985
20.09,20.089699999999976
39.46,39.66119999999998
14.72,14.720000000000022
0.0,0.0
13.01,13.1962
37.48,37.48909999999995
34.34,34.35910000000001
9.73,9.73210000000001
20.17,20.19190000000002
16.07,16.06999999999999
0.0,0.0
20.62,20.3202
0.0,0.0
10.95,10.952400000000019
0.0,0.0
9.79,9.790399999999986
0.0,0.0
19.76,19.403
39.0,39.00289999999996
31.33,31.331199999999967
49.14,49.41519999999998
17.39,17.389800000000037
43.56,43.56500000000002
23.25,23.77680000000001
6.94,6.928900000000009
44.3,44.29820000000001
45.18,45.23409999999997
5.19,5.188300000000001
41.99,40.95349999999999
0.0,15.186399999999999
19.19,19.19010000000004
57.12,52.64330000000001
30.64,30.64650000000001
8.68,8.679799999999982
0.0,0.0
45.07,44.80199999999997
38.15,38.296499999999995
19.8,19.80009999999997
0.0,0.0
16.59,16.587299999999974
50.51,50.507500000000036
33.43,33.433899999999994
15.43,15.43040000000001
0.0,0.0
38.94,38.93199999999995
32.69,32.5874
19.81,19.810099999999963
0.0,0.0377
53.97,53.04769999999995
7.95,7.950000000000012
0.0,0.0
37.76,37.754600000000025
7.83,7.83150000000001
32.49,32.494699999999995
63.98,63.976400000000005
13.08,13.0752
43.15,43.1444
52.85,52.846700000000055
38.55,38.559400000000004
38.92,38.91950000000001
0.0,0.0
17.98,17.976200000000016
12.9,12.903799999999997
0.0,0.0
13.53,13.55229999999998
18.04,18.040799999999976
0.0,0.0
14.32,14.318999999999994
11.02,11.020599999999988
42.11,42.1221
42.48,44.06429999999998
10.91,10.909899999999995
22.31,21.8279
18.85,18.848299999999966
14.2,14.199100000000026
16.96,16.96020000000002
9.89,9.884400000000001
46.82,46.974
13.54,13.518199999999995
18.09,18.08919999999997
13.22,13.22010000000002
30.15,30.12860000000005
0.0,0.0
0.0,0.0
0.0,0.0
35.2,35.20019999999998
37.22,37.21410000000001
16.38,16.380500000000037
5.91,5.9086000000000025
11.79,11.791399999999983
28.93,29.090700000000002
7.89,7.89009999999999
0.0,0.0
0.0,0.0
37.08,37.60920000000001
28.42,28.473800000000015
42.05,42.07649999999995
38.26,38.717400000000026
33.9,33.899200000000015
32.79,32.7947
19.6,19.888099999999987
28.2,28.248599999999993
30.69,30.728900000000035
10.69,10.689700000000025
0.0,0.0
27.33,27.28729999999998
23.78,23.750599999999995
16.45,16.449300000000026
35.62,35.61699999999996
17.49,17.490000000000006
24.66,24.653200000000023
0.0,0.0
16.31,16.263699999999993
14.12,14.113999999999994
34.84,34.82829999999997
17.17,17.16980000000002
46.82,46.800100000000036
14.18,14.182500000000013
13.26,13.265099999999991
6.86,6.859200000000008
5.59,5.5927999999999995
35.46,35.39699999999994
18.2,18.20020000000003
19.01,19.009399999999992
46.24,46.23749999999991
20.57,20.574099999999977
50.69,50.203700000000005
12.71,12.71030000000002
36.35,36.34460000000002
28.01,27.9395
34.66,35.1081
0.0,0.0
42.89,42.93339999999996
31.01,31.010200000000037
15.94,15.939500000000034
7.26,7.2525
0.0,0.0
6.47,6.472200000000012
16.18,12.107300000000004
13.92,13.919900000000007
7.98,7.972600000000013
26.76,26.74639999999999
0.0,0.0
20.08,20.075299999999977
22.67,22.160899999999998
0.0,0.0
0.0,0.0
37.42,37.41260000000004
37.71,37.71329999999998
48.5,48.404800000000016
18.45,18.44930000000003
22.62,24.488200000000024
28.54,28.52980000000001
53.59,53.586000000000006
10.44,10.440300000000025
9.07,9.051799999999991
0.0,0.0
32.64,32.639600000000016
34.35,33.955400000000004
0.0,0.0
58.09,58.08069999999997
40.21,39.60249999999999
0.0,0.0
38.37,38.69970000000001
9.25,9.238900000000008
32.6,32.382600000000025
32.67,32.6784
49.31,49.22020000000002
45.06,44.482900000000036
34.76,34.295200000000015
27.03,27.019899999999993
51.19,51.15020000000001
10.93,10.936200000000015
35.26,35.2114
11.68,11.679999999999989
16.29,16.292099999999976
12.86,12.860399999999988
7.28,7.281199999999985
30.81,30.812599999999993
19.7,16.14350000000002
14.29,14.28919999999998
19.86,19.86819999999999
27.98,27.984400000000004
17.94,17.934200000000022
34.32,34.318200000000026
60.72,60.723399999999955
18.44,18.439900000000037
14.59,14.531999999999984
8.41,8.409599999999994
16.28,16.27639999999998
42.18,42.74929999999997
46.96,47.5532
16.31,16.31059999999997
0.0,0.0
33.7,33.7107
0.0,0.0
43.18,43.18710000000001
18.8,18.80049999999997
33.08,32.51770000000001
13.34,13.335499999999994
17.73,17.729400000000012
8.29,8.289499999999986
34.1,33.89659999999999
21.29,21.29159999999998
28.24,28.222800000000003
51.74,50.759299999999946
0.0,0.0
28.1,28.26070000000001
4.64,4.614000000000003
14.86,17.539799999999985
56.78,56.77229999999999
14.35,14.349299999999985
7.03,7.017099999999986
32.32,32.317200000000014
39.56,39.38459999999998
31.5,31.24070000000001
41.85,41.850899999999974
34.39,36.9584
0.0,0.0
17.94,17.96750000000002
57.24,56.34109999999997
15.66,15.665800000000004
51.34,51.356599999999986
0.0,0.0
47.29,47.291799999999995
17.51,17.510299999999994
10.7,10.699500000000022
30.31,30.25039999999997
0.0,0.0
49.39,49.797299999999986
46.48,46.3844
36.66,36.67090000000001
19.9,19.899000000000036
14.86,14.857299999999977
0.0,0.0
19.41,19.205
10.68,10.679899999999982
33.32,34.54229999999998
13.5,13.496800000000006
38.13,37.77739999999999
12.32,12.317599999999997
6.52,6.518999999999992
50.03,49.94840000000003
11.99,11.988900000000008
17.0,16.9998
39.3,39.12889999999997
15.02,15.021399999999986
0.0,0.0
42.76,42.61590000000003
13.94,13.93940000000003
12.33,12.3256
44.93,44.85259999999998
58.0,57.99530000000001
23.41,23.376900000000013
0.0,0.0
21.7,21.856500000000015
6.88,6.880699999999996
12.95,12.95480000000002
44.92,44.12700000000001
30.54,30.537200000000002
27.37,27.139300000000002
43.02,43.01570000000001
40.39,40.389099999999985
40.13,40.040099999999995
0.0,0.0
66.15,66.13659999999999
25.25,25.88850000000002
12.88,12.877500000000007
40.24,40.240700000000004
8.97,8.934100000000015
43.99,43.99500000000003
52.12,50.92239999999998
5.5,5.4999
16.41,21.340400000000027
65.9,65.87770000000002
15.09,15.08999999999998
13.32,13.323899999999988
10.77,10.769999999999987
49.15,48.69389999999999
12.46,12.46240000000002
31.68,31.6594
22.2,21.896599999999975
41.47,41.35829999999999
0.0,0.0
6.54,6.542499999999991
25.36,25.57819999999999
45.45,45.42979999999998
16.11,16.109599999999972
0.0,0.0
16.04,16.040899999999976
6.03,6.030099999999985
10.42,10.418899999999992
5.85,5.85070000000001
9.34,9.340500000000008
34.99,34.99049999999996
10.53,10.6894
47.46,47.45340000000001
35.4,35.456299999999985
29.34,29.357699999999973
22.62,22.60579999999998
22.6,22.689500000000002
0.0,0.0
47.39,47.15499999999997
31.4,31.45180000000003
50.82,49.95239999999997
26.05,26.044199999999993
31.69,31.686500000000024
0.0,0.0
10.51,10.50929999999999
48.79,48.82219999999998
0.0,0.0
32.97,32.970000000000006
28.47,28.493700000000032
13.94,13.96880000000001
15.17,15.169800000000011
16.54,16.545699999999975
40.89,40.95620000000001
9.0,8.964400000000001
53.68,53.544900000000005
30.21,30.283499999999982
16.18,16.17940000000001
22.72,22.719300000000008
14.16,14.159700000000013
51.15,50.89329999999998
14.66,14.656300000000012
30.2,30.5205
8.89,8.9685
10.29,10.289599999999984
35.72,35.72619999999999
47.68,47.61449999999999
0.0,0.0
6.27,6.269999999999991
8.7,8.700500000000014
40.54,40.311100000000025
9.14,9.131599999999995
17.06,20.275699999999993
0.0,0.0
40.25,40.248999999999995
20.77,20.8321
12.46,12.460200000000018
14.89,14.890000000000018
25.93,25.927100000000014
12.45,12.457500000000017
0.0,0.0
0.0,0.0
12.94,12.939700000000032
22.43,22.230700000000017
59.22,59.03469999999999
7.39,7.387399999999992
56.55,56.544700000000084
17.87,17.870299999999958
6.17,6.1702999999999975
20.18,19.905799999999996
0.0,0.0
6.47,6.470100000000013
39.82,39.44400000000001
37.14,36.90639999999994
33.18,33.181899999999956
40.67,40.6771
42.53,42.51970000000003
0.0,0.0
49.38,49.35130000000001
26.53,26.532400000000003
46.61,46.60829999999999
33.65,33.65209999999996
11.35,11.330799999999995
29.98,29.541600000000017
12.83,12.829499999999998
33.75,33.746199999999995
28.07,28.652899999999995
26.02,26.02080000000002
42.15,42.15909999999999
11.88,11.88000000000001
12.22,12.21890000000002
0.0,0.0
13.39,13.390200000000016
18.67,19.1379
11.59,11.590700000000002
41.46,41.44950000000001
0.0,0.0
0.0,0.0
19.08,19.073899999999977
33.84,33.76369999999998
8.21,8.21070000000001
31.63,31.630400000000026
68.74,68.73050000000006
14.7,14.699700000000028
35.24,35.11350000000002
40.31,39.87189999999999
22.12,22.120199999999997
0.0,0.0
54.98,54.95049999999996
13.67,13.668400000000005
0.0,0.0
16.56,16.560499999999973
11.65,11.649100000000002
22.12,22.129800000000028
56.19,55.99439999999998
20.65,20.645700000000023
29.12,29.1309
55.28,55.28180000000003
27.01,25.569999999999997
0.0,0.0
63.28,63.262900000000045
45.71,46.55010000000003
46.57,46.56300000000002
5.88,5.879299999999997
30.64,30.636300000000027
0.0,0.0
45.5,45.33279999999999
0.0,0.0
7.81,7.810699999999993
10.66,10.6688
6.95,6.938100000000007
27.02,27.15089999999999
0.0,0.0
10.91,10.909999999999995
10.83,10.829900000000011
14.3,14.295899999999978
65.07,64.46289999999998
37.74,38.06739999999997
0.0,0.0
26.24,26.240699999999983
32.32,32.737300000000005
30.03,29.87499999999999
21.42,21.705600000000015
39.14,39.133200000000066
13.25,13.2508
18.54,18.538899999999977
11.33,11.329900000000007
41.61,41.59069999999999
36.69,36.69050000000002
0.0,0.0
8.76,8.760099999999992
18.34,18.33859999999997
8.96,8.943800000000016
11.48,11.481000000000012
30.07,30.065699999999996
32.65,32.61130000000001
8.0,7.97670000000001
35.32,35.32140000000004
10.01,9.467999999999993
25.27,25.226599999999976
0.0,0.0
36.9,36.885500000000036
20.49,20.476800000000015
9.32,9.321300000000013
23.66,23.687600000000018
15.53,15.527499999999977
12.3,12.298199999999984
0.0,0.0
31.89,31.760999999999996
0.0,0.0
51.45,51.25429999999999
31.42,30.09420000000002
13.07,13.068199999999997
12.09,12.089799999999995
5.2,5.214199999999997
32.01,32.012300000000046
42.9,42.79949999999997
14.91,14.910600000000018
35.39,34.934900000000006
14.96,14.961800000000018
27.01,28.7817
31.1,31.036400000000008
7.39,7.387999999999993
48.95,48.92759999999998
0.0,0.0
34.84,34.83689999999997
16.13,16.130400000000037
51.64,51.33880000000003
11.32,11.319400000000014
9.19,9.186199999999992
12.45,12.449600000000023
0.0,0.0
14.24,14.239100000000008
35.69,35.56649999999996
36.44,35.568900000000006
42.25,42.03969999999995
52.86,52.878199999999964
10.33,10.329100000000016
31.33,31.3183
0.0,0.0
25.59,25.58889999999998
26.53,27.785099999999996
31.29,30.80830000000001
14.22,14.218400000000022
15.33,15.33019999999998
29.85,31.541400000000003
11.1,11.00909999999999
59.05,58.69810000000003
49.91,49.96579999999997
31.39,31.35080000000003
51.94,51.93879999999996
30.24,31.75789999999998
31.25,31.20620000000001
35.57,35.56340000000002
19.84,19.839999999999964
13.19,13.191600000000012
6.8,6.798799999999996
35.64,35.6405
0.0,0.0
38.18,38.1511
10.48,10.48020000000001
5.6,5.592199999999999
19.71,20.024399999999986
0.0,0.0
18.59,18.58589999999997
34.63,34.10870000000002
40.33,39.97199999999999
34.99,35.087199999999996
29.5,29.494199999999967
34.55,34.55130000000004
19.48,19.479300000000013
15.66,15.66940000000001
60.78,60.76579999999997
0.0,0.0
7.89,7.88999999999999
44.2,44.20139999999996
38.18,38.18259999999999
5.25,5.2505999999999995
7.54,7.539799999999993
19.09,19.08939999999997
16.53,15.982499999999986
44.7,44.55120000000001
48.89,48.28520000000001
47.15,48.030400000000014
47.91,47.88939999999995
24.64,24.64030000000003
19.04,19.048499999999972
33.71,33.72709999999998
59.15,59.15249999999992
0.0,0.0
58.79,58.77950000000001
19.24,17.7293
0.0,0.0
0.0,0.0
53.26,52.769600000000025
34.2,37.04269999999999
9.71,9.709800000000016
8.9,8.899999999999986
8.89,8.889999999999988
31.89,31.996099999999977
24.09,24.372800000000016
13.12,13.1078
7.07,7.042300000000007
52.0,51.893699999999974
6.26,6.260099999999993
55.85,55.708699999999965
52.78,52.777699999999975
27.33,27.446899999999992
0.0,0.0
24.13,24.19729999999999
0.0,0.0
34.44,34.3327
16.89,16.88090000000001
14.64,14.640000000000022
18.74,18.72690000000002
60.38,59.22420000000002
12.62,12.610899999999997
39.82,39.42430000000003
10.32,10.403199999999991
50.23,49.63209999999995
36.83,36.846299999999985
16.62,16.619899999999962
12.53,12.52989999999998
10.78,10.88209999999999
35.13,35.13210000000002
7.15,7.122299999999995
28.4,28.695699999999988
6.54,6.5511999999999935
11.91,11.910900000000002
39.91,39.23130000000002
14.76,14.765699999999988
15.99,15.953100000000008
24.02,27.560299999999987
8.7,8.700900000000013
0.0,0.0
38.75,38.75420000000003
8.62,8.616100000000007
36.51,36.50919999999999
56.52,56.108300000000014
23.96,23.815599999999996
14.05,14.03129999999999
55.69,55.52899999999997
46.79,46.745500000000035
13.67,13.421500000000005
25.7,25.700700000000012
12.86,12.75289999999999
28.99,28.975299999999976
10.12,10.091199999999988
10.92,10.385499999999997
35.45,35.808300000000024
47.35,47.35159999999999
6.67,6.668999999999995
47.69,47.74739999999998
16.34,16.339799999999975
10.21,10.203300000000008
13.23,13.228200000000014
6.85,6.851500000000007
5.91,5.909200000000002
40.55,39.896100000000025
17.35,17.58580000000002
0.0,0.0
32.44,32.54560000000003
31.17,31.293200000000027
13.35,13.350699999999991
30.14,30.384399999999996
0.0,0.0
